Datetime,Open,High,Low,Close,Adj Close,Volume
2020-01-24 14:30:00-05:00,327.7550048828125,329.260009765625,327.4800109863281,328.9100036621094,328.9100036621094,11614694
2020-01-24 15:30:00-05:00,328.69000244140625,328.9800109863281,327.8399963378906,328.739990234375,328.739990234375,12402019
2020-01-27 09:30:00-05:00,323.0299987792969,324.69000244140625,322.6600036621094,324.5199890136719,324.5199890136719,21584188
2020-01-27 10:30:00-05:00,324.5199890136719,324.6199951171875,323.2900085449219,323.7900085449219,323.7900085449219,8177558
2020-01-27 11:30:00-05:00,323.7900085449219,324.9800109863281,323.5,324.760009765625,324.760009765625,8195502
2020-01-27 12:30:00-05:00,324.75,325.1086120605469,324.44000244140625,324.8599853515625,324.8599853515625,5794520
2020-01-27 13:30:00-05:00,324.86248779296875,325.05999755859375,324.2099914550781,324.89459228515625,324.89459228515625,5398358
2020-01-27 14:30:00-05:00,324.8999938964844,324.989990234375,323.8900146484375,324.2550048828125,324.2550048828125,9784923
2020-01-27 15:30:00-05:00,324.2550048828125,324.2550048828125,323.45001220703125,323.5199890136719,323.5199890136719,13016561
2020-01-28 09:30:00-05:00,325.05999755859375,326.6000061035156,324.54998779296875,326.3598937988281,326.3598937988281,14981758
2020-01-28 10:30:00-05:00,326.3399963378906,327.09991455078125,326.239990234375,327.0,327.0,8603518
2020-01-28 11:30:00-05:00,327.0,327.44000244140625,326.760009765625,327.37548828125,327.37548828125,4507740
2020-01-28 12:30:00-05:00,327.3262939453125,327.4049987792969,326.69000244140625,326.8699951171875,326.8699951171875,4327638
2020-01-28 13:30:00-05:00,326.8599853515625,327.5799865722656,326.6549987792969,327.3399963378906,327.3399963378906,5768336
2020-01-28 14:30:00-05:00,327.3460998535156,327.8500061035156,327.1700134277344,327.6700134277344,327.6700134277344,7082419
2020-01-28 15:30:00-05:00,327.6650085449219,327.69000244140625,326.8900146484375,326.8900146484375,326.8900146484375,10892797
2020-01-29 09:30:00-05:00,328.3800048828125,328.4700012207031,326.3999938964844,327.260009765625,327.260009765625,10761000
2020-01-29 10:30:00-05:00,327.2699890136719,328.07000732421875,327.1099853515625,327.9800109863281,327.9800109863281,5153469
2020-01-29 11:30:00-05:00,327.9800109863281,328.0799865722656,327.6300048828125,328.0101013183594,328.0101013183594,2788397
2020-01-29 12:30:00-05:00,328.0199890136719,328.19500732421875,327.68011474609375,328.19000244140625,328.19000244140625,2982242
2020-01-29 13:30:00-05:00,328.17999267578125,328.6300048828125,327.8999938964844,328.1864929199219,328.1864929199219,4150201
2020-01-29 14:30:00-05:00,328.18109130859375,328.2799987792969,326.7449951171875,327.45001220703125,327.45001220703125,10685384
2020-01-29 15:30:00-05:00,327.45001220703125,327.57000732421875,326.6199951171875,326.6199951171875,326.6199951171875,7609626
2020-01-30 09:30:00-05:00,324.3599853515625,325.8900146484375,324.29998779296875,325.2377014160156,325.2377014160156,11909384
2020-01-30 10:30:00-05:00,325.17999267578125,325.1886901855469,323.6300048828125,324.93499755859375,324.93499755859375,9686694
2020-01-30 11:30:00-05:00,324.94000244140625,325.67999267578125,324.5400085449219,324.54998779296875,324.54998779296875,5813697
2020-01-30 12:30:00-05:00,324.6199951171875,324.7200012207031,323.8699951171875,324.4200134277344,324.4200134277344,8590347
2020-01-30 13:30:00-05:00,324.42498779296875,325.3092956542969,324.260009765625,325.135009765625,325.135009765625,5469216
2020-01-30 14:30:00-05:00,325.1400146484375,326.6700134277344,324.20001220703125,326.4100036621094,326.4100036621094,16742881
2020-01-30 15:30:00-05:00,326.3999938964844,327.9100036621094,326.3399963378906,327.6600036621094,327.6600036621094,11501432
2020-01-31 09:30:00-05:00,326.989990234375,327.1700134277344,324.6600036621094,324.6600036621094,324.6600036621094,14516995
2020-01-31 10:30:00-05:00,324.6600036621094,324.94000244140625,322.7950134277344,323.010009765625,323.010009765625,12976135
2020-01-31 11:30:00-05:00,323.010009765625,324.1000061035156,322.6400146484375,323.4200134277344,323.4200134277344,9640201
2020-01-31 12:30:00-05:00,323.4100036621094,323.4100036621094,322.0799865722656,322.3666076660156,322.3666076660156,14647683
2020-01-31 13:30:00-05:00,322.385009765625,322.9700012207031,321.6499938964844,322.3599853515625,322.3599853515625,9967128
2020-01-31 14:30:00-05:00,322.35009765625,323.2300109863281,321.510009765625,321.5199890136719,321.5199890136719,13223584
2020-01-31 15:30:00-05:00,321.5,322.17999267578125,320.7300109863281,321.75,321.75,20756186
2020-02-03 09:30:00-05:00,323.3500061035156,326.1600036621094,323.2200012207031,326.1099853515625,326.1099853515625,15982588
2020-02-03 10:30:00-05:00,326.1199951171875,326.1549987792969,324.6700134277344,324.69000244140625,324.69000244140625,8220212
2020-02-03 11:30:00-05:00,324.69000244140625,324.7850036621094,323.7200012207031,324.55999755859375,324.55999755859375,10029659
2020-02-03 12:30:00-05:00,324.55999755859375,324.92999267578125,324.04998779296875,324.2099914550781,324.2099914550781,3713257
2020-02-03 13:30:00-05:00,324.2200012207031,324.67999267578125,324.0199890136719,324.2900085449219,324.2900085449219,5778144
2020-02-03 14:30:00-05:00,324.2950134277344,324.9599914550781,323.9700012207031,324.95001220703125,324.95001220703125,6967952
2020-02-03 15:30:00-05:00,324.95001220703125,325.010009765625,323.8999938964844,324.1400146484375,324.1400146484375,9478682
2020-02-04 09:30:00-05:00,328.1499938964844,329.1199951171875,327.7200012207031,329.1199951171875,329.1199951171875,14954563
2020-02-04 10:30:00-05:00,329.1199951171875,329.54998779296875,328.8599853515625,329.3900146484375,329.3900146484375,6916426
2020-02-04 11:30:00-05:00,329.3900146484375,329.8999938964844,329.3500061035156,329.80999755859375,329.80999755859375,5817300
2020-02-04 12:30:00-05:00,329.80999755859375,329.864990234375,329.1000061035156,329.30999755859375,329.30999755859375,6620514
2020-02-04 13:30:00-05:00,329.2903137207031,329.8900146484375,329.2809143066406,329.5899963378906,329.5899963378906,4356533
2020-02-04 14:30:00-05:00,329.6000061035156,330.010009765625,329.4200134277344,329.78289794921875,329.78289794921875,6132164
2020-02-04 15:30:00-05:00,329.7799987792969,329.8699951171875,328.8800048828125,329.1000061035156,329.1000061035156,9262709
2020-02-05 09:30:00-05:00,332.2699890136719,332.42999267578125,330.8399963378906,331.1499938964844,331.1499938964844,14185151
2020-02-05 10:30:00-05:00,331.1499938964844,331.82000732421875,330.6700134277344,331.79998779296875,331.79998779296875,8201658
2020-02-05 11:30:00-05:00,331.7900085449219,332.260009765625,331.1300048828125,332.0249938964844,332.0249938964844,5344405
2020-02-05 12:30:00-05:00,332.0249938964844,332.2200012207031,331.6199951171875,331.8500061035156,331.8500061035156,3919949
2020-02-05 13:30:00-05:00,331.8550109863281,332.29998779296875,331.760009765625,332.2203063964844,332.2203063964844,4410695
2020-02-05 14:30:00-05:00,332.2149963378906,333.0899963378906,332.1199951171875,332.7900085449219,332.7900085449219,8320789
2020-02-05 15:30:00-05:00,332.7900085449219,332.8699951171875,332.20001220703125,332.82000732421875,332.82000732421875,9474477
2020-02-06 09:30:00-05:00,333.70001220703125,333.95001220703125,332.79998779296875,333.17999267578125,333.17999267578125,11444101
2020-02-06 10:30:00-05:00,333.17999267578125,334.05999755859375,333.05999755859375,333.94000244140625,333.94000244140625,7376467
2020-02-06 11:30:00-05:00,333.93499755859375,334.07000732421875,333.4200134277344,334.06500244140625,334.06500244140625,3449870
2020-02-06 12:30:00-05:00,334.07000732421875,334.19000244140625,333.7200012207031,333.7300109863281,333.7300109863281,2972017
2020-02-06 13:30:00-05:00,333.7200012207031,334.1099853515625,333.510009765625,333.989990234375,333.989990234375,5322026
2020-02-06 14:30:00-05:00,333.9949951171875,334.1099853515625,333.489990234375,333.5899963378906,333.5899963378906,6883347
2020-02-06 15:30:00-05:00,333.5899963378906,334.0899963378906,333.5799865722656,333.9599914550781,333.9599914550781,5864594
2020-02-07 09:30:00-05:00,332.82000732421875,333.0,331.92999267578125,332.9549865722656,332.9549865722656,11920879
2020-02-07 10:30:00-05:00,332.95001220703125,333.3999938964844,332.6000061035156,333.3299865722656,333.3299865722656,6564301
2020-02-07 11:30:00-05:00,333.32000732421875,333.6199951171875,332.9100036621094,333.42999267578125,333.42999267578125,5309028
2020-02-07 12:30:00-05:00,333.42999267578125,333.44390869140625,332.9100036621094,333.1099853515625,333.1099853515625,4755517
2020-02-07 13:30:00-05:00,333.1099853515625,333.17498779296875,331.6000061035156,332.0,332.0,10147583
2020-02-07 14:30:00-05:00,332.0,332.5299987792969,331.9700012207031,332.239990234375,332.239990234375,6763106
2020-02-07 15:30:00-05:00,332.2449951171875,332.6400146484375,331.8299865722656,332.20001220703125,332.20001220703125,9364085
2020-02-10 09:30:00-05:00,331.2300109863281,333.3500061035156,331.19000244140625,333.30999755859375,333.30999755859375,9567535
2020-02-10 10:30:00-05:00,333.30999755859375,333.70001220703125,333.1300048828125,333.42498779296875,333.42498779296875,5443604
2020-02-10 11:30:00-05:00,333.44000244140625,333.70819091796875,333.0299987792969,333.1499938964844,333.1499938964844,3359051
2020-02-10 12:30:00-05:00,333.1499938964844,333.3399963378906,332.8800048828125,333.2099914550781,333.2099914550781,2984301
2020-02-10 13:30:00-05:00,333.20001220703125,333.3900146484375,333.0150146484375,333.3699951171875,333.3699951171875,2309279
2020-02-10 14:30:00-05:00,333.3789978027344,334.20001220703125,333.3200988769531,334.1499938964844,334.1499938964844,4921078
2020-02-10 15:30:00-05:00,334.1499938964844,334.7200012207031,333.9100036621094,334.68499755859375,334.68499755859375,6320992
2020-02-11 09:30:00-05:00,336.1600036621094,336.9700012207031,335.510009765625,336.8900146484375,336.8900146484375,11630618
2020-02-11 10:30:00-05:00,336.8999938964844,337.0199890136719,336.2300109863281,336.2799987792969,336.2799987792969,10199506
2020-02-11 11:30:00-05:00,336.2850036621094,336.29998779296875,335.6199951171875,336.10540771484375,336.10540771484375,5460597
2020-02-11 12:30:00-05:00,336.1099853515625,336.4800109863281,335.989990234375,336.20001220703125,336.20001220703125,2656246
2020-02-11 13:30:00-05:00,336.2099914550781,336.3299865722656,335.2900085449219,335.5899963378906,335.5899963378906,5023659
2020-02-11 14:30:00-05:00,335.5899963378906,335.9100036621094,334.75,335.30999755859375,335.30999755859375,8661994
2020-02-11 15:30:00-05:00,335.30999755859375,335.5899963378906,335.010009765625,335.2799987792969,335.2799987792969,5681107
2020-02-12 09:30:00-05:00,336.8299865722656,337.2799987792969,336.42999267578125,336.82000732421875,336.82000732421875,9149253
2020-02-12 10:30:00-05:00,336.80999755859375,337.1600036621094,336.5,337.1400146484375,337.1400146484375,4256731
2020-02-12 11:30:00-05:00,337.1449890136719,337.20001220703125,336.79998779296875,337.0364074707031,337.0364074707031,2767343
2020-02-12 12:30:00-05:00,337.0299987792969,337.2300109863281,336.5299987792969,336.760009765625,336.760009765625,5231084
2020-02-12 13:30:00-05:00,336.760009765625,337.1700134277344,336.7200012207031,337.0,337.0,2755079
2020-02-12 14:30:00-05:00,337.010009765625,337.3900146484375,336.9200134277344,337.20001220703125,337.20001220703125,5669389
2020-02-12 15:30:00-05:00,337.20001220703125,337.6499938964844,337.05999755859375,337.4100036621094,337.4100036621094,5906814
2020-02-13 09:30:00-05:00,335.8620910644531,336.8450012207031,335.55999755859375,336.3500061035156,336.3500061035156,12006391
2020-02-13 10:30:00-05:00,336.3399963378906,337.4049987792969,336.1099853515625,337.3500061035156,337.3500061035156,5476131
2020-02-13 11:30:00-05:00,337.3599853515625,337.7300109863281,337.1050109863281,337.5799865722656,337.5799865722656,5398052
2020-02-13 12:30:00-05:00,337.5799865722656,337.7200012207031,337.010009765625,337.54730224609375,337.54730224609375,4431220
2020-02-13 13:30:00-05:00,337.5450134277344,338.1199951171875,337.4700012207031,337.6199951171875,337.6199951171875,4237984
2020-02-13 14:30:00-05:00,337.6199951171875,338.010009765625,337.239990234375,337.4097900390625,337.4097900390625,6599458
2020-02-13 15:30:00-05:00,337.4100036621094,337.4700012207031,336.7699890136719,337.0799865722656,337.0799865722656,9636329
2020-02-14 09:30:00-05:00,337.4800109863281,337.6499938964844,336.67999267578125,337.2300109863281,337.2300109863281,7096631
2020-02-14 10:30:00-05:00,337.23699951171875,337.7099914550781,337.1000061035156,337.489990234375,337.489990234375,3640953
2020-02-14 11:30:00-05:00,337.4800109863281,337.55999755859375,336.80999755859375,336.94000244140625,336.94000244140625,3817618
2020-02-14 12:30:00-05:00,336.95001220703125,337.05999755859375,336.489990234375,336.643798828125,336.643798828125,7600465
2020-02-14 13:30:00-05:00,336.63958740234375,336.94000244140625,336.20001220703125,336.8999938964844,336.8999938964844,9347439
2020-02-14 14:30:00-05:00,336.8999938964844,337.239990234375,336.5400085449219,336.82501220703125,336.82501220703125,11112922
2020-02-14 15:30:00-05:00,336.82989501953125,337.6099853515625,336.7550048828125,337.6000061035156,337.6000061035156,9639758
2020-02-18 09:30:00-05:00,336.55999755859375,337.1199951171875,336.4599914550781,336.9068908691406,336.9068908691406,9870504
2020-02-18 10:30:00-05:00,336.5950012207031,336.6499938964844,335.3599853515625,335.4700012207031,335.4700012207031,10932343
2020-02-18 11:30:00-05:00,335.4700012207031,335.8599853515625,335.2099914550781,335.79998779296875,335.79998779296875,7067012
2020-02-18 12:30:00-05:00,335.79998779296875,336.5,335.79998779296875,336.3800048828125,336.3800048828125,3937945
2020-02-18 13:30:00-05:00,336.3800048828125,336.95001220703125,335.9599914550781,336.8800048828125,336.8800048828125,4748882
2020-02-18 14:30:00-05:00,336.8699951171875,337.1700134277344,336.67498779296875,336.8500061035156,336.8500061035156,6692589
2020-02-18 15:30:00-05:00,336.8599853515625,336.8699035644531,336.4100036621094,336.7099914550781,336.7099914550781,6072753
2020-02-19 09:30:00-05:00,337.80999755859375,338.4150085449219,337.4800109863281,338.1199951171875,338.1199951171875,8758118
2020-02-19 10:30:00-05:00,338.1300048828125,338.8399963378906,338.1099853515625,338.7699890136719,338.7699890136719,4229371
