time,Volatility
2020-04-16 08:38:00-04:00,143.82868799999991
2020-04-16 08:37:00-04:00,143.89148799999992
2020-04-16 08:36:00-04:00,143.9775999999999
2020-04-16 08:35:00-04:00,144.1939999999999
2020-04-16 08:34:00-04:00,144.41399999999993
2020-04-16 08:33:00-04:00,144.49599999999992
2020-04-16 08:32:00-04:00,144.46319999999992
2020-04-16 08:31:00-04:00,144.26319999999993
2020-04-16 08:30:00-04:00,143.94719999999992
2020-04-15 09:30:00-04:00,147.78991999999997
2020-04-15 09:29:00-04:00,147.78991999999997
2020-04-15 09:28:00-04:00,147.72447599999995
2020-04-15 09:27:00-04:00,147.72119999999995
2020-04-15 09:26:00-04:00,147.73399999999995
2020-04-15 09:25:00-04:00,147.46799999999996
2020-04-15 09:24:00-04:00,147.22799999999998
2020-04-15 09:23:00-04:00,147.0224
2020-04-15 09:22:00-04:00,147.12399999999997
2020-04-15 09:21:00-04:00,147.26
2020-04-15 09:20:00-04:00,147.34159999999997
2020-04-15 09:19:00-04:00,147.58159999999998
2020-04-15 09:18:00-04:00,147.6868
2020-04-15 09:17:00-04:00,147.6732
2020-04-15 09:16:00-04:00,147.613216
2020-04-15 09:15:00-04:00,147.773216
2020-04-15 09:14:00-04:00,147.85321599999997
2020-04-15 09:13:00-04:00,148.01121599999996
2020-04-15 09:12:00-04:00,148.12321599999999
2020-04-15 09:11:00-04:00,148.4304
2020-04-15 09:10:00-04:00,148.59959999999995
2020-04-15 09:09:00-04:00,148.7376
2020-04-15 09:08:00-04:00,148.88279999999997
2020-04-15 09:07:00-04:00,149.00319999999996
2020-04-15 09:06:00-04:00,148.97239999999996
2020-04-15 09:05:00-04:00,148.82
2020-04-15 09:04:00-04:00,148.60199999999998
2020-04-15 09:03:00-04:00,148.358
2020-04-15 09:02:00-04:00,148.1976
2020-04-15 09:01:00-04:00,148.04119999999998
2020-04-15 09:00:00-04:00,148.09839999999997
2020-04-15 08:59:00-04:00,148.13879999999997
2020-04-15 08:58:00-04:00,148.19479999999996
2020-04-15 08:57:00-04:00,148.27479999999997
2020-04-15 08:56:00-04:00,148.25479999999996
2020-04-15 08:55:00-04:00,147.99839999999995
2020-04-15 08:54:00-04:00,147.73079999999996
2020-04-15 08:53:00-04:00,147.47039999999996
2020-04-15 08:52:00-04:00,147.23679999999996
2020-04-15 08:51:00-04:00,147.22399999999993
2020-04-15 08:50:00-04:00,147.26639999999992
2020-04-15 08:49:00-04:00,147.36337999999992
2020-04-15 08:48:00-04:00,147.5157799999999
2020-04-15 08:47:00-04:00,147.58937999999992
2020-04-15 08:46:00-04:00,147.5077799999999
2020-04-15 08:45:00-04:00,147.5677799999999
2020-04-15 08:44:00-04:00,147.6607999999999
2020-04-15 08:43:00-04:00,147.7931999999999
2020-04-15 08:42:00-04:00,148.03319999999988
2020-04-15 08:41:00-04:00,148.31159999999988
2020-04-15 08:40:00-04:00,148.4315999999999
2020-04-15 08:39:00-04:00,148.5643999999999
2020-04-15 08:38:00-04:00,148.4795999999999
2020-04-15 08:37:00-04:00,148.29759999999987
2020-04-15 08:36:00-04:00,148.08919999999986
2020-04-15 08:35:00-04:00,147.8691999999999
2020-04-15 08:34:00-04:00,147.53359999999992
2020-04-15 08:33:00-04:00,147.37279999999993
2020-04-15 08:32:00-04:00,147.21159999999992
2020-04-15 08:31:00-04:00,147.24849599999993
2020-04-15 08:30:00-04:00,147.41969599999993
2020-04-14 09:30:00-04:00,140.4643999999999
2020-04-14 09:29:00-04:00,140.0275999999999
2020-04-14 09:28:00-04:00,139.7635999999999
2020-04-14 09:27:00-04:00,139.83239999999992
2020-04-14 09:26:00-04:00,139.92479999999992
2020-04-14 09:25:00-04:00,139.97279999999992
2020-04-14 09:24:00-04:00,140.0363999999999
2020-04-14 09:23:00-04:00,139.9907999999999
2020-04-14 09:22:00-04:00,139.9315999999999
2020-04-14 09:21:00-04:00,139.89159999999987
2020-04-14 09:20:00-04:00,139.85159999999988
2020-04-14 09:19:00-04:00,139.81959999999987
2020-04-14 09:18:00-04:00,139.79959999999988
2020-04-14 09:17:00-04:00,139.7699999999999
2020-04-14 09:16:00-04:00,139.7343999999999
2020-04-14 09:15:00-04:00,139.7503999999999
2020-04-14 09:14:00-04:00,139.7763999999999
2020-04-14 09:13:00-04:00,139.82839999999993
2020-04-14 09:12:00-04:00,139.88759999999994
2020-04-14 09:11:00-04:00,139.96319999999992
2020-04-14 09:10:00-04:00,139.9711999999999
2020-04-14 09:09:00-04:00,139.9951999999999
2020-04-14 09:08:00-04:00,140.02319999999992
2020-04-14 09:07:00-04:00,140.0827999999999
2020-04-14 09:06:00-04:00,140.1627999999999
2020-04-14 09:05:00-04:00,140.2175999999999
2020-04-14 09:04:00-04:00,140.2203999999999
2020-04-14 09:03:00-04:00,140.1879999999999
2020-04-14 09:02:00-04:00,140.1287959999999
2020-04-14 09:01:00-04:00,139.9747959999999
2020-04-14 09:00:00-04:00,139.89999599999993
2020-04-14 08:59:00-04:00,139.8435959999999
2020-04-14 08:58:00-04:00,139.9359959999999
2020-04-14 08:57:00-04:00,140.0423839999999
2020-04-14 08:56:00-04:00,140.1723839999999
2020-04-14 08:55:00-04:00,140.25838399999992
2020-04-14 08:54:00-04:00,140.35198399999993
2020-04-14 08:53:00-04:00,140.34758399999993
2020-04-14 08:52:00-04:00,140.31639999999993
2020-04-14 08:50:00-04:00,140.34599999999995
2020-04-14 08:48:00-04:00,140.33519999999993
2020-04-14 08:47:00-04:00,140.31759999999994
2020-04-14 08:46:00-04:00,140.27199999999993
2020-04-14 08:45:00-04:00,140.25319999999994
2020-04-14 08:44:00-04:00,140.2275999999999
2020-04-14 08:43:00-04:00,140.2579999999999
2020-04-14 08:42:00-04:00,140.2851999999999
2020-04-14 08:41:00-04:00,140.2951999999999
