open,high,low,close,volume,diff,Volatility
59.51862,59.63,59.513999999999996,59.6,11345,0.11600000000000676,0.06759600000000035
59.6,59.6,59.6,59.6,2800,0.0,0.05240000000000009
59.598,59.6,59.598,59.598,22545,0.0020000000000024443,0.04080000000000154
59.6,59.68600000000001,59.6,59.6,14985,0.08600000000000563,0.04800000000000324
59.50001999999999,59.50001999999999,59.50001999999999,59.50001999999999,4375,0.0,0.040800000000002966
59.6,59.7,59.5,59.6,58545,0.20000000000000284,0.057600000000002184
59.6,59.614,59.6,59.6,11700,0.013999999999995794,0.06040000000000134
59.64,59.64,59.611999999999995,59.611999999999995,6785,0.028000000000005798,0.06560000000000202
59.607,59.607,59.607,59.607,1770,0.0,0.04840000000000089
59.7332,59.7332,59.67,59.67,1875,0.06319999999999482,0.06103999999999985
59.738,59.76,59.738,59.74998000000001,16015,0.021999999999998465,0.025439999999998974
59.68,59.72,59.68,59.72,11360,0.03999999999999915,0.030639999999999647
59.63,59.68,59.6,59.678000000000004,15415,0.0799999999999983,0.04103999999999815
59.6,59.722,59.6,59.6,23190,0.12199999999999989,0.06543999999999812
59.64,59.64,59.604,59.604,5025,0.036000000000001364,0.05999999999999943
59.68,59.68,59.604,59.64,16625,0.07600000000000051,0.07079999999999984
59.7,59.71,59.7,59.71,4795,0.00999999999999801,0.06479999999999961
59.748000000000005,59.748000000000005,59.748000000000005,59.748000000000005,1800,0.0,0.048799999999999955
59.7,59.7,59.698,59.7,18515,0.0020000000000024443,0.024800000000000468
59.6,59.648,59.6,59.648,5190,0.04800000000000182,0.027200000000000557
59.6,59.62,59.58,59.58,16850,0.03999999999999915,0.020000000000000285
59.58,59.592,59.58,59.58,6815,0.012000000000000455,0.02040000000000077
59.6,59.6,59.6,59.6,1100,0.0,0.02040000000000077
59.596000000000004,59.6,59.58,59.6,15010,0.020000000000003126,0.02400000000000091
59.606,59.64,59.605,59.64,7495,0.035000000000003695,0.021400000000001286
59.58,59.7,59.58,59.7,14305,0.12000000000000455,0.03740000000000236
60.2,60.2,60.052,60.098,15410,0.14800000000000324,0.06460000000000292
60.236000000000004,60.236000000000004,60.236000000000004,60.236000000000004,2260,0.0,0.06460000000000292
60.18,60.263999999999996,60.166000000000004,60.263999999999996,29435,0.09799999999999187,0.08020000000000067
60.13399999999999,60.166000000000004,60.13399999999999,60.166000000000004,7005,0.03200000000001069,0.07960000000000207
60.13399999999999,60.13399999999999,60.13399999999999,60.13399999999999,2055,0.0,0.05560000000000116
60.13,60.13,60.13,60.13,1425,0.0,0.026000000000000512
60.13,60.13,60.13,60.13,3555,0.0,0.026000000000000512
60.1,60.1,60.1,60.1,2015,0.0,0.0064000000000021375
60.093999999999994,60.1,60.093999999999994,60.1,5985,0.006000000000007333,0.0012000000000014666
60.06,60.08,60.06,60.08,10745,0.01999999999999602,0.005200000000000671
60.06,60.06,60.06,60.06,4165,0.0,0.005200000000000671
60.06,60.06,60.06,60.06,2845,0.0,0.005200000000000671
60.06,60.06,60.056000000000004,60.06,5310,0.003999999999997783,0.006000000000000227
60.06,60.06,60.06,60.06,2835,0.0,0.004799999999998761
60.053999999999995,60.06,60.053999999999995,60.06,4775,0.006000000000007333,0.002000000000001023
60.022,60.022,60.0,60.0,9840,0.021999999999998465,0.006400000000000716
60.078,60.078,60.068000000000005,60.078,3720,0.00999999999999801,0.008400000000000319
60.06399999999999,60.06399999999999,60.06399999999999,60.06399999999999,2540,0.0,0.0076000000000007615
60.0,60.044,59.96,59.96,12315,0.08399999999999608,0.024399999999999977
60.0,60.0,59.98836,60.0,16825,0.011639999999999873,0.025527999999998486
59.97002,60.0,59.97002,60.0,2655,0.029980000000001894,0.02712399999999917
59.978,59.99,59.978,59.99,4790,0.012000000000000455,0.02752399999999966
59.9,59.974,59.9,59.974,5435,0.07399999999999807,0.04232399999999927
59.96,59.96,59.96,59.96,2720,0.0,0.025524000000000057
59.95,59.96,59.95,59.96,4025,0.00999999999999801,0.025195999999999684
59.9,59.9,59.9,59.9,2865,0.0,0.019199999999999308
59.9,59.9,59.9,59.9,1055,0.0,0.016799999999999215
59.9,59.9,59.9,59.9,3000,0.0,0.001999999999999602
59.9,59.9,59.9,59.9,1500,0.0,0.001999999999999602
59.9,59.9,59.9,59.9,5115,0.0,0.0
59.9,59.9,59.9,59.9,1955,0.0,0.0
59.94738,59.95268000000001,59.92,59.95268000000001,2410,0.03268000000000626,0.006536000000001252
59.88,59.9477,59.88,59.92,3395,0.06769999999999499,0.02007600000000025
59.94,59.94,59.94,59.94,12970,0.0,0.02007600000000025
59.88,59.896,59.88,59.896,3865,0.015999999999998238,0.023275999999999897
59.86,59.86,59.86,59.86,515,0.0,0.023275999999999897
59.492,59.492,59.492,59.492,14055,0.0,0.016739999999998645
59.891980000000004,59.891980000000004,59.891980000000004,59.891980000000004,560,0.0,0.0031999999999996476
59.85,59.88,59.85,59.88,7535,0.030000000000001137,0.009199999999999875
59.878,59.88399999999999,59.878,59.88399999999999,3870,0.005999999999993122,0.007199999999998851
59.878,59.878,59.878,59.878,2655,0.0,0.007199999999998851
59.846000000000004,59.846000000000004,59.846000000000004,59.846000000000004,500,0.0,0.007199999999998851
59.876000000000005,59.876000000000005,59.8,59.8,3805,0.07600000000000762,0.022400000000000374
59.8,59.8,59.8,59.8,4145,0.0,0.016400000000000147
59.799980000000005,59.8,59.799980000000005,59.8,1505,1.9999999992137418e-05,0.01520399999999995
59.824,59.824,59.8,59.8,5180,0.02400000000000091,0.020004000000000133
164.572,164.572,164.572,164.572,3345,0.0,0.020004000000000133
164.8,164.86,164.65200000000002,164.65200000000002,4765,0.2079999999999984,0.046403999999998294
165.0,165.0,165.0,165.0,2280,0.0,0.046403999999998294
164.95,164.98,164.95,164.98,5045,0.030000000000001137,0.05240000000000009
164.92,164.92,164.92,164.92,2445,0.0,0.047599999999999906
164.96,164.96,164.878,164.878,5380,0.08200000000002206,0.06400000000000432
164.96,164.96,164.95,164.95,7965,0.010000000000019327,0.024400000000008505
164.958,164.958,164.958,164.958,1930,0.0,0.024400000000008505
164.856,164.96400000000003,164.856,164.96400000000003,3030,0.10800000000003251,0.04000000000001478
164.84400000000002,164.84400000000002,164.84400000000002,164.84400000000002,1600,0.0,0.04000000000001478
164.88400000000001,164.88400000000001,164.88400000000001,164.88400000000001,3475,0.0,0.02360000000001037
164.7,164.798,164.7,164.798,3365,0.09800000000001319,0.04120000000000914
164.6,164.6,164.6,164.6,2570,0.0,0.04120000000000914
164.72400000000002,164.729,164.6,164.6,9155,0.1290000000000191,0.045400000000006456
164.69,164.69,164.69,164.69,2060,0.0,0.045400000000006456
164.8,164.8,164.61622,164.78599999999997,9225,0.18378000000001293,0.08215600000000904
164.6,164.8,164.59998000000002,164.8,16915,0.20001999999999498,0.1025600000000054
164.6263,164.6263,164.6263,164.6263,910,0.0,0.1025600000000054
164.67998,164.67998,164.67998,164.67998,2255,0.0,0.07676000000000158
164.5,164.54,164.5,164.54,2850,0.03999999999999204,0.08475999999999999
164.52200000000002,164.52200000000002,164.52200000000002,164.52200000000002,2540,0.0,0.0480039999999974
164.55992,164.55992,164.472,164.54,3620,0.08791999999999689,0.025583999999997786
164.65,164.65,164.65,164.65,1920,0.0,0.025583999999997786
164.6,164.6,164.6,164.6,790,0.0,0.025583999999997786
164.6,164.6,164.6,164.6,1820,0.0,0.017583999999999378
164.48,164.48,164.48,164.48,1895,0.0,0.017583999999999378
164.484,164.484,164.484,164.484,590,0.0,0.0
164.54296000000002,164.54296000000002,164.54296000000002,164.54296000000002,1835,0.0,0.0
164.46,164.46,164.42,164.42,2690,0.040000000000020464,0.008000000000004092
164.4392,164.4392,164.4392,164.4392,930,0.0,0.008000000000004092
164.412,164.412,164.412,164.412,505,0.0,0.008000000000004092
164.47,164.47,164.47,164.47,985,0.0,0.008000000000004092
164.4,164.4,164.2,164.2,13500,0.20000000000001705,0.0480000000000075
164.52200000000002,164.6,164.4,164.4,9145,0.19999999999998863,0.08000000000000114
164.6,164.6,164.6,164.6,2635,0.0,0.08000000000000114
164.7,164.7,164.6,164.6,4910,0.09999999999999432,0.1
163.336,163.336,163.336,163.336,3645,0.0,0.1
163.154,163.2,163.154,163.194,9105,0.04599999999999227,0.06919999999999504
163.1,163.1,163.1,163.1,2525,0.0,0.02919999999999732
163.1,163.1,163.1,163.1,3995,0.0,0.02919999999999732
163.1,163.1,163.09,163.1,5990,0.009999999999990905,0.011199999999996635
163.0,163.0,163.0,163.0,1705,0.0,0.011199999999996635
163.0,163.0,163.0,163.0,3540,0.0,0.001999999999998181
163.00136,163.01,163.00136,163.01,2310,0.008639999999985548,0.0037279999999952906
162.84,163.0,162.84,163.0,6935,0.1599999999999966,0.03572799999999461
162.84,162.84,162.84,162.84,2195,0.0,0.03372799999999643
162.84,162.84,162.84,162.84,2935,0.0,0.03372799999999643
163.0,163.0,163.0,163.0,1760,0.0,0.03372799999999643
163.059,163.059,163.059,163.059,1150,0.0,0.03199999999999932
163.09799999999998,163.09799999999998,163.09799999999998,163.09799999999998,8720,0.0,0.0
162.846,162.846,162.846,162.846,1890,0.0,0.0
162.94799999999998,162.94799999999998,162.94799999999998,162.94799999999998,3395,0.0,0.0
162.92,163.024,162.84,162.84,5380,0.1839999999999975,0.0367999999999995
163.0,163.0,163.0,163.0,4010,0.0,0.0367999999999995
163.00166000000002,163.00166000000002,163.00166000000002,163.00166000000002,2630,0.0,0.0367999999999995
163.072,163.072,163.072,163.072,1285,0.0,0.0367999999999995
162.884,163.18,162.884,163.18,22940,0.2960000000000207,0.09600000000000364
162.79998,163.0,162.79998,163.0,10370,0.20001999999999498,0.09920400000000314
162.56,162.6,162.56,162.6,4455,0.03999999999999204,0.10720400000000155
162.222,162.222,162.2,162.2,10580,0.02200000000001978,0.1116040000000055
162.40200000000002,162.4234,162.3,162.3,62140,0.12339999999997531,0.13628400000000057
162.45,162.45,162.40200000000002,162.40200000000002,9860,0.0479999999999734,0.0866839999999911
162.498,162.498,162.498,162.498,1865,0.0,0.0466799999999921
162.55,162.55,162.5,162.5,5365,0.05000000000001137,0.04867999999999597
162.46,162.55,162.46,162.55,10240,0.09000000000000341,0.062279999999992695
164.0,164.09799999999998,163.898,164.09,10155,0.19999999999998863,0.07759999999999537
163.984,163.984,163.984,163.984,4145,0.0,0.06800000000000068
163.798,163.798,163.798,163.798,2810,0.0,0.06800000000000068
163.798,163.8,163.798,163.8,8535,0.0020000000000095497,0.05840000000000032
163.66,163.786,163.64,163.66002,7270,0.146000000000015,0.06960000000000263
163.78,163.78,163.64,163.64,6570,0.14000000000001478,0.05760000000000787
163.72,163.72,163.7,163.7,8965,0.020000000000010232,0.06160000000000991
163.90200000000002,163.90200000000002,163.9,163.9,3925,0.0020000000000095497,0.06200000000001182
163.976,163.99400000000003,163.9,163.99400000000003,3055,0.09400000000002251,0.08040000000001442
164.078,164.078,164.012,164.012,8625,0.0660000000000025,0.06440000000001192
164.024,164.024,164.018,164.018,3780,0.006000000000000227,0.037600000000009
164.1,164.1,164.1,164.1,6565,0.0,0.03360000000000696
164.054,164.054,164.054,164.054,3335,0.0,0.033200000000005045
164.15599999999998,164.168,164.05200000000002,164.05200000000002,9080,0.11599999999998545,0.037599999999997635
164.2,164.2,164.2,164.2,4360,0.0,0.024399999999997136
164.2,164.2,164.2,164.2,5720,0.0,0.02319999999999709
163.98532,163.99112,163.98532,163.99112,1845,0.005799999999993588,0.02435999999999581
164.02200000000002,164.02200000000002,164.02200000000002,164.02200000000002,2820,0.0,0.02435999999999581
164.1,164.1,164.09,164.09,7845,0.009999999999990905,0.003159999999996899
164.12,164.2,164.12,164.2,4895,0.07999999999998408,0.019159999999993717
164.2314,164.2314,164.15,164.15,5690,0.08140000000000214,0.03543999999999414
164.1,164.22528,164.1,164.22528,3585,0.1252800000000036,0.05933599999999615
164.15,164.15,164.08648,164.08648,5670,0.06352000000001112,0.07203999999999837
164.2,164.2,164.1,164.1,3825,0.09999999999999432,0.09003999999999905
164.2,164.2,164.178,164.2,4120,0.02199999999999136,0.07844000000000051
164.25599999999997,164.25599999999997,164.112,164.25599999999997,10955,0.14399999999997704,0.09095999999999549
163.91,164.2,163.91,164.2,19220,0.28999999999999204,0.12390399999999317
164.0012,164.0012,164.0012,164.0012,2585,0.0,0.11119999999999094
164.18,164.18,164.13,164.13,17410,0.05000000000001137,0.10119999999999436
164.05599999999998,164.13,164.05599999999998,164.13,2935,0.07400000000001228,0.11159999999999855
163.986,163.986,163.986,163.986,2510,0.0,0.08280000000000313
163.8,163.8,163.8,163.8,42205,0.0,0.024800000000004728
163.8,163.8,163.8,163.8,2515,0.0,0.024800000000004728
163.71002,163.8,163.71,163.71,7885,0.09000000000000341,0.03280000000000314
163.8,163.8,163.8,163.8,1970,0.0,0.018000000000000682
163.612,163.77,163.612,163.77,4010,0.15800000000001546,0.04960000000000377
163.44,163.64,163.40200000000002,163.6,5535,0.23799999999997112,0.097199999999998
163.6,163.6,163.6,163.6,6115,0.0,0.097199999999998
163.856,163.856,163.7916,163.7916,10655,0.06440000000000623,0.09207999999999857
164.22,164.22,164.0,164.0,14540,0.21999999999999886,0.13607999999999834
163.108,163.108,163.108,163.108,1935,0.0,0.10447999999999524
163.1,163.138,163.0,163.0,11535,0.13800000000000523,0.08448000000000207
163.04084,163.04084,163.04084,163.04084,4545,0.0,0.08448000000000207
163.1,163.1,163.02,163.02,3890,0.07999999999998408,0.08759999999999764
163.16436000000002,163.16436000000002,163.02226000000002,163.02226000000002,1925,0.14209999999999923,0.07201999999999771
163.18,163.18,163.014,163.014,4230,0.16599999999999682,0.10521999999999707
162.90386,162.90386,162.90386,162.90386,4265,0.0,0.07761999999999603
162.8253,163.0,162.80688,163.0,7065,0.1931199999999933,0.11624399999999468
162.98998,162.98998,162.98998,162.98998,890,0.0,0.10024399999999786
162.9,163.0,162.89,162.99996000000002,16290,0.11000000000001364,0.09382400000000075
162.888,162.888,162.888,162.888,2395,0.0,0.060624000000001385
162.85,162.85,162.85,162.85,4270,0.0,0.060624000000001385
162.85,162.85,162.85,162.85,3555,0.0,0.02200000000000273
162.8,162.8,162.8,162.8,2800,0.0,0.02200000000000273
162.8,162.8,162.8,162.8,2430,0.0,0.0
162.63432,162.95203999999998,162.63432,162.95203999999998,9685,0.31771999999998,0.063543999999996
162.5084,162.576,162.5084,162.576,3645,0.06759999999999877,0.07706399999999576
162.59799999999998,162.68,162.5056,162.68,3905,0.17440000000001987,0.11194399999999974
162.55,162.67184,162.55,162.67184,5545,0.12183999999999173,0.13631199999999807
162.80200000000002,162.80200000000002,162.80200000000002,162.80200000000002,5610,0.0,0.13631199999999807
162.6,162.6,162.6,162.6,2835,0.0,0.07276800000000208
162.8,162.9,162.8,162.80200000000002,18090,0.09999999999999432,0.07924800000000118
162.9,162.9735,162.8,162.8,11145,0.17349999999999,0.07906799999999521
162.8,163.0,162.8,162.945,14240,0.19999999999998863,0.0946999999999946
162.58098,162.7,162.44336,162.7,5805,0.256639999999976,0.14602799999998978
162.5,162.5,162.49,162.49,2095,0.009999999999990905,0.14802799999998797
162.2902,162.2902,162.2902,162.2902,545,0.0,0.1280279999999891
162.5,162.5,162.4,162.4,2695,0.09999999999999432,0.11332799999998996
162.408,162.408,162.408,162.408,2015,0.0,0.07332799999999225
162.46042,162.46042,162.46042,162.46042,1845,0.0,0.021999999999997043
162.224,162.38,162.224,162.38,3595,0.1560000000000059,0.051200000000000044
162.4,162.4,162.26,162.26,6275,0.14000000000001478,0.079200000000003
162.46,162.46,162.46,162.46,1955,0.0,0.05920000000000414
162.594,162.594,162.594,162.594,1005,0.0,0.05920000000000414
162.55,162.55,162.55,162.55,2400,0.0,0.05920000000000414
162.57,162.7492,162.57,162.7492,2110,0.17920000000000869,0.0638400000000047
162.464,162.464,162.464,162.464,1730,0.0,0.03584000000000174
162.4584,162.4584,162.4584,162.4584,2145,0.0,0.03584000000000174
162.58,162.58,162.58,162.58,2325,0.0,0.03584000000000174
162.56,162.576,162.4,162.4,3380,0.17599999999998772,0.07103999999999928
165.4,165.7,165.388,165.696,19965,0.3119999999999834,0.09759999999999422
165.40200000000002,165.42,165.166,165.21599999999998,20365,0.2539999999999907,0.14839999999999237
165.578,165.8,165.578,165.8,16435,0.2220000000000084,0.19279999999999403
165.6,165.6,165.6,165.6,6790,0.0,0.19279999999999403
165.5,165.5,165.5,165.5,9875,0.0,0.1575999999999965
165.4,165.484,165.4,165.484,13605,0.08400000000000318,0.11200000000000046
165.42,165.42004,165.42,165.42004,6475,4.0000000012696546e-05,0.061208000000004856
165.43,165.43,165.43,165.43,3345,0.0,0.016808000000003175
165.59799999999998,165.6,165.59799999999998,165.6,8410,0.0020000000000095497,0.017208000000005087
165.6,165.6,165.6,165.6,3815,0.0,0.017208000000005087
165.622,165.622,165.6,165.6,6290,0.02200000000001978,0.004808000000008405
165.7,165.7,165.7,165.7,3925,0.0,0.004800000000005866
165.6,165.72,165.6,165.72,15030,0.12000000000000455,0.028800000000006775
165.68400000000003,165.68400000000003,165.6,165.6,6580,0.0840000000000316,0.04520000000001119
165.56400000000002,165.6,165.56400000000002,165.6,3940,0.03599999999997294,0.052400000000005775
165.622,165.622,165.5,165.5,7875,0.1220000000000141,0.07240000000000464
165.40200000000002,165.622,165.4,165.622,20175,0.2220000000000084,0.11680000000000632
165.56400000000002,165.56400000000002,165.4,165.42,9195,0.1640000000000157,0.12560000000000854
165.1,165.59,165.1,165.59,12830,0.4900000000000091,0.20680000000000404
165.03696000000002,165.19208,165.03696000000002,165.1,8900,0.15511999999998238,0.23062400000000594
165.4,165.4,165.12406000000001,165.12406000000001,6995,0.2759399999999914,0.2614120000000014
165.58,165.58,165.40073999999998,165.40073999999998,9295,0.17926000000002773,0.25286400000000525
165.56400000000002,165.6,165.4,165.6,14990,0.19999999999998863,0.26006399999999985
165.6,165.69974,165.6,165.6,8050,0.09973999999999705,0.18201199999999745
165.6,165.798,165.6,165.6,6925,0.1980000000000075,0.19058800000000248
165.84933999999998,165.84933999999998,165.56400000000002,165.582,12395,0.2853399999999624,0.19246799999999667
165.80200000000002,165.9,165.80200000000002,165.80200000000002,18150,0.09799999999998477,0.17621599999998808
165.88998,165.9,165.80424,165.89,10380,0.09576000000001272,0.1553679999999929
165.89,165.89,165.80002,165.80002,7745,0.08997999999999706,0.1534159999999929
165.89,165.89,165.75099999999998,165.8,13010,0.13900000000001,0.14161599999999339
165.7,165.89,165.7,165.89,7275,0.18999999999999773,0.12254800000000046
165.794,165.794,165.638,165.638,17700,0.1560000000000059,0.13414800000000468
165.5647,165.8,165.5647,165.8,15200,0.2353000000000236,0.16205600000000686
165.72,165.738,165.71599999999998,165.71599999999998,5045,0.02200000000001978,0.14846000000001142
165.56400000000002,165.6,165.56400000000002,165.6,4205,0.03599999999997294,0.127860000000004
165.50400000000002,165.6,165.50400000000002,165.6,5625,0.09599999999997522,0.10905999999999949
165.69799999999998,165.78900000000002,165.69799999999998,165.78900000000002,6275,0.09100000000003661,0.09606000000000563
165.8,165.8,165.6,165.708,9515,0.20000000000001705,0.08900000000000433
165.7,165.76,165.7,165.76,10115,0.060000000000002274,0.09660000000000082
165.77,165.77,165.77,165.77,5855,0.0,0.08940000000000622
165.66,165.76,165.66,165.76,9960,0.09999999999999432,0.09020000000001005
165.6,165.82,165.6,165.6,12910,0.21999999999999886,0.1160000000000025
165.8,165.8,165.614,165.614,7710,0.18600000000000705,0.1132000000000005
165.6,165.97,165.6,165.8,9165,0.37000000000000455,0.17520000000000097
165.614,166.176,165.51002,166.0,29490,0.6659799999999905,0.30839599999999906
165.51,165.51,165.4,165.40001999999998,13030,0.10999999999998522,0.31039599999999723
165.38,165.4,165.37400000000002,165.4,16140,0.025999999999982037,0.27159599999999384
165.174,165.36,165.16,165.2,10385,0.20000000000001705,0.27439599999999587
164.79,165.0,164.75799999999998,164.9,16805,0.24200000000001864,0.24879599999999868
164.422,164.8,164.4,164.8,18420,0.4000000000000057,0.19560000000000172
165.85688000000002,165.85688000000002,164.44,164.44,15170,1.4168800000000203,0.45697600000000876
165.95,166.0,164.308,165.99998,64145,1.6920000000000073,0.7901760000000138
165.99296,166.178,165.438,166.05200000000002,51360,0.7400000000000091,0.8981760000000122
165.95,166.09,165.9,165.9,49160,0.18999999999999773,0.887776000000008
165.9848,166.05,165.91,166.002,18315,0.14000000000001478,0.8357760000000098
166.0,166.0,165.91002,165.99012,11445,0.08997999999999706,0.5703960000000052
165.99200000000002,166.0,165.99200000000002,165.99200000000002,31395,0.007999999999981355,0.233596
165.878,165.99998,165.87599999999998,165.99998,18140,0.1239800000000173,0.11039200000000164
158.214,158.214,157.942,158.002,27580,0.27199999999999136,0.12679200000000038
158.0,158.438,158.0,158.2,24790,0.4379999999999882,0.18639199999999506
158.0,158.02200000000002,157.91,157.91,5050,0.11200000000002319,0.19079600000000027
158.05200000000002,158.05200000000002,158.0,158.004,11915,0.05200000000002092,0.19959600000000818
158.1,158.1,158.1,158.1,2320,0.0,0.17480000000000473
158.02,158.16,158.0,158.16,7625,0.1599999999999966,0.15240000000000578
158.2,158.2,158.16,158.16,3785,0.03999999999999204,0.07280000000000655
158.0,158.2,158.0,158.2,4530,0.19999999999998863,0.09039999999999963
158.07,158.07,158.002,158.002,6960,0.06799999999998363,0.09359999999999218
158.3,158.3,158.07,158.07,7995,0.2300000000000182,0.1395999999999958
158.09,158.09,158.09,158.09,3040,0.0,0.1075999999999965
158.3,158.3,158.3,158.3,5175,0.0,0.09959999999999809
157.94,158.2,157.8,158.18,16535,0.39999999999997726,0.1395999999999958
157.8,157.98,157.8,157.976,9215,0.1799999999999784,0.16199999999999476
157.7,157.8,157.7,157.8,7365,0.10000000000002274,0.13599999999999568
157.5,157.52,157.5,157.52,5365,0.020000000000010232,0.13999999999999774
157.4,157.4,157.4,157.4,3290,0.0,0.13999999999999774
157.22,157.22,157.22,157.22,3445,0.0,0.060000000000002274
157.222,157.222,157.22,157.22,4145,0.0020000000000095497,0.024400000000008505
157.28156,157.28156,157.24146000000002,157.24146000000002,3595,0.04009999999999536,0.01242000000000303
157.4,157.4,157.33408,157.33408,3560,0.06592000000000553,0.021604000000002087
157.4,157.5681,157.4,157.5,10220,0.16809999999998126,0.055223999999998344
157.4,157.4,157.4,157.4,2640,0.0,0.055223999999998344
157.3214,157.3214,157.3214,157.3214,2360,0.0,0.05482399999999643
157.6955,157.6955,157.528,157.64,12235,0.1675000000000182,0.080304000000001
157.416,157.6,157.416,157.6,8515,0.1839999999999975,0.10391999999999939
157.6,157.6,157.4,157.4,9425,0.19999999999998863,0.11030000000000087
157.6,157.6,157.6,157.6,3415,0.0,0.11030000000000087
157.61,157.61,157.6,157.6,4040,0.010000000000019327,0.11230000000000473
157.59998000000002,157.72,157.59998000000002,157.72,5520,0.12001999999998247,0.10280399999999759
157.40026,157.40026,157.40026,157.40026,1980,0.0,0.06600399999999809
157.3,157.3,157.3,157.3,2460,0.0,0.02600400000000036
157.2,157.4,157.2,157.4,27600,0.20000000000001705,0.06600400000000377
157.0,157.0,157.0,157.0,4905,0.0,0.06400399999999991
157.2,157.2,157.1,157.1,3680,0.09999999999999432,0.060000000000002274
157.3,157.3,157.3,157.3,1405,0.0,0.060000000000002274
157.34,157.4,157.34,157.4,3400,0.060000000000002274,0.07200000000000273
157.1585,157.19799999999998,157.1585,157.19799999999998,3020,0.039499999999975444,0.039899999999994405
157.04,157.14914,157.04,157.14914,3025,0.10913999999999646,0.0617279999999937
156.99,156.99,156.99,156.99,3705,0.0,0.04172799999999484
157.264,157.264,157.0,157.0,20615,0.26400000000001,0.09452799999999684
157.31799999999998,157.31799999999998,157.31799999999998,157.31799999999998,3380,0.0,0.08252799999999638
157.5,157.5,157.416,157.416,23125,0.08400000000000318,0.09142800000000192
157.05200000000002,157.2,157.0,157.2,10810,0.19999999999998863,0.10960000000000036
156.84,157.06,156.84,157.0,11105,0.21999999999999886,0.15360000000000013
157.5,157.5,156.86,156.86,57435,0.6399999999999864,0.2287999999999954
157.602,157.602,157.45,157.504,8095,0.15200000000001523,0.25919999999999843
157.6,157.6,157.6,157.6,4890,0.0,0.2423999999999978
157.32399999999998,157.472,157.32399999999998,157.472,7095,0.14800000000002456,0.232000000000005
157.52,157.722,157.37,157.37,11585,0.35200000000000387,0.258400000000006
155.738,156.0,155.738,156.0,13380,0.26200000000000045,0.18280000000000882
155.47799999999998,155.722,155.3,155.722,21075,0.42199999999999704,0.23680000000000517
155.2,155.2,155.2,155.2,3570,0.0,0.23680000000000517
155.05,155.05,155.05,155.05,11645,0.0,0.20720000000000027
154.70600000000002,154.70600000000002,154.64,154.64,9470,0.06600000000003092,0.15000000000000568
155.0,155.02,154.756,154.756,17685,0.26400000000001,0.15040000000000758
155.09,155.09,155.09,155.09,4995,0.0,0.06600000000000819
155.16,155.16,155.102,155.102,6790,0.057999999999992724,0.07760000000000673
155.06799999999998,155.204,155.06799999999998,155.1,11380,0.1360000000000241,0.10480000000001155
155.12,155.19799999999998,155.12,155.19799999999998,4505,0.07799999999997453,0.10720000000000027
155.2,155.2,155.2,155.2,3205,0.0,0.05439999999999827
155.4,155.4,155.2,155.2,12315,0.20000000000001705,0.09440000000000168
155.7,155.7,155.41,155.41,17680,0.28999999999999204,0.14080000000000154
155.796,155.796,155.65,155.65,9455,0.14599999999998658,0.14279999999999404
155.472,155.65,155.472,155.52,12865,0.17799999999999727,0.16279999999999858
155.204,155.6,155.204,155.6,7805,0.3959999999999866,0.2419999999999959
155.2,155.2,155.2,155.2,7245,0.0,0.2019999999999925
155.2,155.2,155.0373,155.0373,8275,0.16270000000000095,0.17653999999999428
154.99200000000002,155.2,154.99200000000002,155.2,15590,0.20799999999997,0.18893999999999095
154.78799999999998,154.96,154.78799999999998,154.96,9215,0.17200000000002547,0.1877399999999966
154.64112,154.8,154.61138,154.8,21520,0.18862000000001444,0.14626400000000217
154.8,154.8,154.6,154.72799999999998,10520,0.20000000000001705,0.1862640000000056
154.7891,154.8,154.7891,154.8,19900,0.010900000000020782,0.15590400000000953
154.47,154.688,154.47,154.688,9630,0.2179999999999893,0.15790400000001342
154.6,154.6,154.418,154.4208,8845,0.18199999999998795,0.1599040000000059
154.63142,154.63142,154.422,154.422,5490,0.2094199999999944,0.1640640000000019
154.67600000000002,154.67600000000002,154.6,154.6,6245,0.07600000000002183,0.13926400000000286
154.79496,154.79496,154.65,154.65,14715,0.14495999999999754,0.1660759999999982
154.8,154.8,154.8,154.8,4850,0.0,0.12247600000000033
154.672,154.672,154.6,154.6,7760,0.07200000000000273,0.1004760000000033
154.6,154.8,154.576,154.8,15110,0.22400000000001796,0.103392000000008
154.336,154.56799999999998,154.266,154.422,23015,0.3019999999999925,0.14859200000000214
154.4,154.4,154.39584,154.39584,5860,0.004160000000013042,0.12043200000000524
154.5,154.5,154.4,154.4,7860,0.09999999999999432,0.1404320000000041
154.5,154.7,154.5,154.7,8025,0.19999999999998863,0.1660320000000013
154.7,154.8,154.5,154.5,32295,0.30000000000001137,0.18123199999999998
154.678,154.7,154.6,154.6,10405,0.09999999999999432,0.14083200000000035
155.01,155.02,154.7,154.7,17065,0.3200000000000216,0.20400000000000204
155.02200000000002,155.1,155.02200000000002,155.1,3615,0.07799999999997453,0.19959999999999808
155.03,155.03,154.83836000000002,154.83836000000002,7360,0.19163999999997827,0.19792799999999602
155.536,155.624,155.536,155.624,3835,0.08799999999999386,0.1555279999999925
155.2,155.65,155.17600000000002,155.65,14975,0.47399999999998954,0.23032799999999157
154.996,154.996,154.996,154.996,5130,0.0,0.16632799999998724
154.96,155.18,154.80004,154.82,8890,0.3799600000000112,0.22671999999999456
155.0,155.0,154.8,154.81,8775,0.19999999999998863,0.22839199999999665
